거래일,거래시간,전력거래량
2023-04-20,16,102.550648
2023-04-20,17,94.36854
2023-04-20,18,84.609602
2023-04-20,19,77.825177
2023-04-20,20,75.883511
2023-04-20,21,76.096341
2023-04-20,22,75.9049
2023-04-20,23,75.467159
2023-04-20,24,67.287167
2023-04-21,01,21.972603
2023-04-21,02,21.738256
2023-04-21,03,21.731355
2023-04-21,04,21.72919
2023-04-21,05,21.700989
2023-04-21,06,21.768779
2023-04-21,07,22.819741
2023-04-21,08,26.111961
2023-04-21,09,29.643738
2023-04-21,10,34.82955
2023-04-21,11,61.893396
2023-04-21,12,104.777471
2023-04-21,13,116.611725
2023-04-21,14,113.737406
2023-04-21,15,111.064315
2023-04-21,16,104.483984
2023-04-21,17,95.236654
2023-04-21,18,86.509827
2023-04-21,19,79.488753
2023-04-21,20,77.85121
2023-04-21,21,77.756149
2023-04-21,22,77.228789
2023-04-21,23,77.131824
2023-04-21,24,77.055584
2023-04-22,01,68.17259
2023-04-22,02,22.638747
2023-04-22,03,22.350389
2023-04-22,04,22.254038
2023-04-22,05,22.222014
2023-04-22,06,22.215124
2023-04-22,07,22.93727
2023-04-22,08,29.113883
2023-04-22,09,39.372713
2023-04-22,10,52.691061
2023-04-22,11,58.926263
2023-04-22,12,63.435093
2023-04-22,13,64.482141
2023-04-22,14,61.870906
2023-04-22,15,58.759282
2023-04-22,16,53.095076
2023-04-22,17,52.284958
2023-04-22,18,63.529001
2023-04-22,19,78.685397
2023-04-22,20,78.821809
2023-04-22,21,78.423742
2023-04-22,22,77.632012
2023-04-22,23,77.327367
2023-04-22,24,77.163641
2023-04-23,01,77.447701
2023-04-23,02,69.764701
2023-04-23,03,68.698522
2023-04-23,04,68.594492
2023-04-23,05,68.713969
2023-04-23,06,68.673107
2023-04-23,07,68.256753
2023-04-23,08,28.171355
2023-04-23,09,35.074384
2023-04-23,10,38.07266
2023-04-23,11,37.978561
2023-04-23,12,39.356965
2023-04-23,13,51.876599
2023-04-23,14,56.006542
2023-04-23,15,36.23419
2023-04-23,16,33.900748
2023-04-23,17,34.734318
2023-04-23,18,29.042749
2023-04-23,19,25.792892
2023-04-23,20,25.536752
2023-04-23,21,24.721796
2023-04-23,22,24.02989
2023-04-23,23,23.442185
2023-04-23,24,23.459947
2023-04-24,01,23.399373
2023-04-24,02,23.431457
2023-04-24,03,23.426893
2023-04-24,04,23.437334
2023-04-24,05,23.423404
2023-04-24,06,23.485332
2023-04-24,07,23.761402
2023-04-24,08,26.368055
2023-04-24,09,32.414402
2023-04-24,10,33.605659
2023-04-24,11,31.708693
2023-04-24,12,40.734844
2023-04-24,13,48.473838
2023-04-24,14,50.338482
2023-04-24,15,76.892909
2023-04-24,16,100.13955
2023-04-24,17,94.091862
2023-04-24,18,86.862167
2023-04-24,19,83.260474
2023-04-24,20,80.10282
2023-04-24,21,79.413437
2023-04-24,22,78.694828
2023-04-24,23,41.816803
2023-04-24,24,23.054978
2023-04-25,01,23.020099
2023-04-25,02,23.005731
2023-04-25,03,23.027543
2023-04-25,04,23.009976
2023-04-25,05,22.988078
2023-04-25,06,23.029943
2023-04-25,07,29.60961
2023-04-25,08,63.240573
2023-04-25,09,112.713794
2023-04-25,10,117.612754
2023-04-25,11,119.868572
2023-04-25,12,119.607166
2023-04-25,13,118.366677
2023-04-25,14,118.282553
2023-04-25,15,110.392925
2023-04-25,16,82.090424
2023-04-25,17,80.363969
2023-04-25,18,80.533522
2023-04-25,19,79.935258
2023-04-25,20,78.851534
2023-04-25,21,78.885452
2023-04-25,22,78.809998
2023-04-25,23,79.054792
2023-04-25,24,70.28517
2023-04-26,01,23.855266
2023-04-26,02,23.60547
2023-04-26,03,23.60836
2023-04-26,04,23.445727
2023-04-26,05,23.369047
2023-04-26,06,23.451001
2023-04-26,07,25.237928
2023-04-26,08,31.55412
2023-04-26,09,31.050026
2023-04-26,10,30.929566
2023-04-26,11,51.313427
2023-04-26,12,65.142664
2023-04-26,13,73.252814
2023-04-26,14,72.975252
2023-04-26,15,70.487141
2023-04-26,16,63.463215
2023-04-26,17,52.221609
2023-04-26,18,39.842964
2023-04-26,19,29.45244
2023-04-26,20,26.327485
2023-04-26,21,25.653824
2023-04-26,22,24.670878
2023-04-26,23,24.097689
2023-04-26,24,23.761224
2023-04-27,01,23.559008
2023-04-27,02,23.472707
2023-04-27,03,23.321347
2023-04-27,04,23.13995
2023-04-27,05,23.149816
2023-04-27,06,23.294048
2023-04-27,07,34.871492
2023-04-27,08,68.116839
2023-04-27,09,103.822448
2023-04-27,10,115.569232
2023-04-27,11,119.484708
2023-04-27,12,122.94045
2023-04-27,13,122.298023
2023-04-27,14,119.939791
2023-04-27,15,115.594889
2023-04-27,16,110.984622
2023-04-27,17,129.527766
2023-04-27,18,138.362163
2023-04-27,19,130.438175
2023-04-27,20,127.318913
2023-04-27,21,127.805353
2023-04-27,22,52.769165
2023-04-27,23,23.999668
2023-04-27,24,23.58663
2023-04-28,01,23.427211
2023-04-28,02,23.452427
2023-04-28,03,23.446689
2023-04-28,04,23.446006
2023-04-28,05,23.345884
2023-04-28,06,23.43812
2023-04-28,07,25.961351
2023-04-28,08,34.940927
2023-04-28,09,48.328775
2023-04-28,10,59.027081
2023-04-28,11,58.654344
2023-04-28,12,61.713564
2023-04-28,13,83.536951
2023-04-28,14,91.691066
2023-04-28,15,87.090204
2023-04-28,16,90.742065
2023-04-28,17,91.736648
2023-04-28,18,84.576053
2023-04-28,19,79.687679
2023-04-28,20,78.041908
2023-04-28,21,76.985164
2023-04-28,22,76.636748
2023-04-28,23,75.955576
2023-04-28,24,75.929926
2023-04-29,01,75.858224
2023-04-29,02,76.017843
2023-04-29,03,76.303834
2023-04-29,04,76.355913
2023-04-29,05,76.288915
2023-04-29,06,76.092821
2023-04-29,07,75.798802
2023-04-29,08,77.19301
2023-04-29,09,78.945453
2023-04-29,10,78.486992
2023-04-29,11,78.270181
2023-04-29,12,78.082596
2023-04-29,13,79.579025
2023-04-29,14,79.011802
2023-04-29,15,79.887482
2023-04-29,16,80.058442
2023-04-29,17,79.933757
2023-04-29,18,84.468588
2023-04-29,19,80.628183
2023-04-29,20,77.737332
2023-04-29,21,77.898032
2023-04-29,22,78.293625
2023-04-29,23,78.607901
2023-04-29,24,66.585907
2023-04-30,01,23.595658
2023-04-30,02,23.585472
2023-04-30,03,23.445943
2023-04-30,04,23.429857
2023-04-30,05,23.394808
2023-04-30,06,23.485545
2023-04-30,07,25.953895
2023-04-30,08,35.312274
2023-04-30,09,48.181599
2023-04-30,10,59.499744
2023-04-30,11,64.88073
2023-04-30,12,68.47868
2023-04-30,13,69.685555
2023-04-30,14,68.549891
2023-04-30,15,66.797101
2023-04-30,16,59.56185
2023-04-30,17,58.007244
2023-04-30,18,69.182869
2023-04-30,19,80.52587
2023-04-30,20,79.283739
2023-04-30,21,79.049985
2023-04-30,22,78.810464
2023-04-30,23,78.503446
2023-04-30,24,78.276617
2023-05-01,01,78.194121
2023-05-01,02,78.221916
2023-05-01,03,78.286957
2023-05-01,04,78.486399
2023-05-01,05,78.534014
2023-05-01,06,78.819211
2023-05-01,07,81.545587
2023-05-01,08,78.528622
2023-05-01,09,48.781305
2023-05-01,10,59.501412
2023-05-01,11,64.758066
2023-05-01,12,68.491693
2023-05-01,13,68.710406
2023-05-01,14,68.863027
2023-05-01,15,67.247837
2023-05-01,16,59.865919
2023-05-01,17,49.345509
2023-05-01,18,38.233499
2023-05-01,19,29.353752
2023-05-01,20,26.122122
2023-05-01,21,25.531975
2023-05-01,22,24.575898
2023-05-01,23,23.927161
2023-05-01,24,23.519089
2023-05-02,01,23.383703
2023-05-02,02,23.007812
2023-05-02,03,22.546409
2023-05-02,04,22.553364
2023-05-02,05,22.524352
2023-05-02,06,22.580648
2023-05-02,07,25.315139
2023-05-02,08,32.863273
2023-05-02,09,44.27941
2023-05-02,10,63.327065
2023-05-02,11,76.312042
2023-05-02,12,85.828478
2023-05-02,13,99.405505
2023-05-02,14,111.744486
2023-05-02,15,137.555272
2023-05-02,16,149.469228
2023-05-02,17,145.945139
2023-05-02,18,135.936937
2023-05-02,19,127.020555
2023-05-02,20,127.926576
2023-05-02,21,128.14371
2023-05-02,22,127.750276
2023-05-02,23,106.102829
2023-05-02,24,21.962431
2023-05-03,01,21.799624
2023-05-03,02,21.769567
2023-05-03,03,21.742133
2023-05-03,04,21.735743
2023-05-03,05,21.731211
2023-05-03,06,21.803614
2023-05-03,07,24.63937
2023-05-03,08,27.944079
2023-05-03,09,31.457406
2023-05-03,10,38.799768
2023-05-03,11,38.400181
2023-05-03,12,38.326048
2023-05-03,13,40.439121
2023-05-03,14,39.643131
2023-05-03,15,39.358192
2023-05-03,16,34.289911
2023-05-03,17,28.470441
2023-05-03,18,26.631234
2023-05-03,19,25.017614
2023-05-03,20,23.770271
2023-05-03,21,32.468291
2023-05-03,22,51.97733
2023-05-03,23,73.570286
2023-05-03,24,75.004016
2023-05-04,01,74.948699
2023-05-04,02,74.939124
2023-05-04,03,74.915349
2023-05-04,04,74.804429
2023-05-04,05,74.620557
2023-05-04,06,74.639305
2023-05-04,07,75.030987
2023-05-04,08,77.082447
2023-05-04,09,79.502147
2023-05-04,10,80.105345
2023-05-04,11,78.283817
2023-05-04,12,78.627868
2023-05-04,13,79.994049
2023-05-04,14,82.528022
2023-05-04,15,84.193181
2023-05-04,16,80.039884
2023-05-04,17,79.142028
2023-05-04,18,77.887117
2023-05-04,19,76.742923
2023-05-04,20,75.58168
2023-05-04,21,75.256256
2023-05-04,22,75.050906
2023-05-04,23,75.179362
2023-05-04,24,75.129827
2023-05-05,01,74.74606
2023-05-05,02,63.728653
2023-05-05,03,22.523974
2023-05-05,04,22.51784
2023-05-05,05,22.531877
2023-05-05,06,22.404704
2023-05-05,07,22.733536
2023-05-05,08,23.189944
2023-05-05,09,23.616904
2023-05-05,10,26.026138
2023-05-05,11,25.964726
2023-05-05,12,25.19219
2023-05-05,13,26.183477
2023-05-05,14,27.216664
2023-05-05,15,27.365798
2023-05-05,16,24.097026
2023-05-05,17,22.466152
2023-05-05,18,22.9336
2023-05-05,19,22.754445
2023-05-05,20,22.257393
2023-05-05,21,22.116671
2023-05-05,22,22.185631
2023-05-05,23,22.186741
2023-05-05,24,22.17472
2023-05-06,01,21.985113
2023-05-06,02,21.900353
2023-05-06,03,21.906113
2023-05-06,04,21.911894
2023-05-06,05,21.904235
2023-05-06,06,21.935263
2023-05-06,07,21.975771
2023-05-06,08,22.338049
2023-05-06,09,25.477764
2023-05-06,10,28.321483
2023-05-06,11,26.768584
2023-05-06,12,30.689106
2023-05-06,13,28.477989
2023-05-06,14,30.293764
2023-05-06,15,41.752269
2023-05-06,16,61.41891
2023-05-06,17,76.11668
2023-05-06,18,76.515698
2023-05-06,19,76.007209
2023-05-06,20,75.440258
2023-05-06,21,75.124248
2023-05-06,22,75.320317
2023-05-06,23,75.575401
2023-05-06,24,75.800026
2023-05-07,01,76.089376
2023-05-07,02,76.107134
2023-05-07,03,76.15253
2023-05-07,04,76.324368
2023-05-07,05,76.405453
2023-05-07,06,65.035426
2023-05-07,07,22.855579
2023-05-07,08,23.881172
2023-05-07,09,26.349927
2023-05-07,10,30.792165
2023-05-07,11,29.755794
2023-05-07,12,29.976777
2023-05-07,13,32.63219
2023-05-07,14,31.745705
2023-05-07,15,33.013142
2023-05-07,16,33.117841
2023-05-07,17,31.035709
2023-05-07,18,30.28801
2023-05-07,19,26.192193
2023-05-07,20,23.181293
2023-05-07,21,22.528135
2023-05-07,22,22.371915
2023-05-07,23,22.303177
2023-05-07,24,22.364222
2023-05-08,01,22.467829
2023-05-08,02,22.449664
2023-05-08,03,22.471945
2023-05-08,04,22.507347
2023-05-08,05,22.454219
2023-05-08,06,22.666439
2023-05-08,07,34.842547
2023-05-08,08,66.629147
2023-05-08,09,102.224342
2023-05-08,10,110.626047
2023-05-08,11,114.941691
2023-05-08,12,119.414287
2023-05-08,13,118.479269
2023-05-08,14,115.996571
2023-05-08,15,111.526762
2023-05-08,16,108.009422
2023-05-08,17,100.297604
2023-05-08,18,88.56926
2023-05-08,19,80.851575
2023-05-08,20,77.794967
2023-05-08,21,77.643509
2023-05-08,22,76.951123
2023-05-08,23,76.651418
2023-05-08,24,76.972871
2023-05-09,01,77.182035
2023-05-09,02,77.494062
2023-05-09,03,77.717515
2023-05-09,04,77.872739
2023-05-09,05,78.022165
2023-05-09,06,78.210604
2023-05-09,07,81.247563
2023-05-09,08,90.871115
2023-05-09,09,102.98348
2023-05-09,10,112.280676
2023-05-09,11,115.817439
2023-05-09,12,118.884379
2023-05-09,13,117.642556
2023-05-09,14,116.638865
2023-05-09,15,116.16015
2023-05-09,16,108.594173
2023-05-09,17,99.719475
2023-05-09,18,89.095297
2023-05-09,19,80.177865
2023-05-09,20,76.957986
2023-05-09,21,76.69825
2023-05-09,22,64.850313
2023-05-09,23,22.218024
2023-05-09,24,21.886307
2023-05-10,01,21.631707
2023-05-10,02,21.658609
2023-05-10,03,21.674512
2023-05-10,04,21.653659
2023-05-10,05,21.615135
2023-05-10,06,21.760118
2023-05-10,07,26.132584
2023-05-10,08,33.665645
2023-05-10,09,45.869891
2023-05-10,10,56.582938
2023-05-10,11,61.152203
2023-05-10,12,65.333659
2023-05-10,13,68.106684
2023-05-10,14,67.569006
2023-05-10,15,65.945466
2023-05-10,16,59.292232
2023-05-10,17,49.032965
2023-05-10,18,46.514422
2023-05-10,19,62.718092
2023-05-10,20,111.326093
2023-05-10,21,106.275788
2023-05-10,22,23.331695
2023-05-10,23,22.894875
2023-05-10,24,22.708502
2023-05-11,01,22.296297
2023-05-11,02,22.317309
2023-05-11,03,22.304158
2023-05-11,04,22.311166
2023-05-11,05,22.304723
2023-05-11,06,22.390397
2023-05-11,07,25.486747
2023-05-11,08,34.802452
2023-05-11,09,46.771438
2023-05-11,10,56.547418
2023-05-11,11,59.323252
2023-05-11,12,62.881679
2023-05-11,13,64.386384
2023-05-11,14,63.4613
2023-05-11,15,60.558526
2023-05-11,16,48.752473
2023-05-11,17,45.674423
2023-05-11,18,64.409116
2023-05-11,19,112.9253
2023-05-11,20,119.185958
2023-05-11,21,103.032668
2023-05-11,22,66.21024
2023-05-11,23,23.457596
2023-05-11,24,23.127582
2023-05-12,01,22.958152
2023-05-12,02,22.980514
2023-05-12,03,22.939124
2023-05-12,04,22.952856
2023-05-12,05,22.861627
2023-05-12,06,22.919142
2023-05-12,07,24.882915
2023-05-12,08,41.532552
2023-05-12,09,78.812408
2023-05-12,10,96.599167
2023-05-12,11,102.875541
2023-05-12,12,107.308035
2023-05-12,13,104.344296
2023-05-12,14,104.642513
2023-05-12,15,103.233518
2023-05-12,16,122.789362
2023-05-12,17,129.540373
2023-05-12,18,123.479542
2023-05-12,19,116.363632
2023-05-12,20,115.708317
2023-05-12,21,106.248653
2023-05-12,22,24.132517
2023-05-12,23,23.226333
2023-05-12,24,22.932968
2023-05-13,01,22.927051
2023-05-13,02,22.894715
2023-05-13,03,22.871509
2023-05-13,04,22.860443
2023-05-13,05,22.874491
2023-05-13,06,22.924182
2023-05-13,07,25.420275
2023-05-13,08,34.722091
2023-05-13,09,46.460902
2023-05-13,10,54.218432
2023-05-13,11,61.276471
2023-05-13,12,62.13911
2023-05-13,13,60.7534
2023-05-13,14,58.340208
2023-05-13,15,59.081307
2023-05-13,16,53.267458
2023-05-13,17,46.351291
2023-05-13,18,37.338852
2023-05-13,19,39.487201
2023-05-13,20,57.611303
2023-05-13,21,76.568506
2023-05-13,22,77.400283
2023-05-13,23,66.197633
2023-05-13,24,23.028066
2023-05-14,01,22.885492
2023-05-14,02,22.850086
2023-05-14,03,22.853361
2023-05-14,04,22.835798
2023-05-14,05,22.809043
2023-05-14,06,22.984667
2023-05-14,07,26.341363
2023-05-14,08,35.918824
2023-05-14,09,48.06404
2023-05-14,10,58.965085
2023-05-14,11,63.395149
2023-05-14,12,66.845655
2023-05-14,13,68.466844
2023-05-14,14,67.148129
2023-05-14,15,60.701844
2023-05-14,16,52.072172
2023-05-14,17,46.525092
2023-05-14,18,37.067794
2023-05-14,19,29.635426
2023-05-14,20,25.884444
2023-05-14,21,25.087208
2023-05-14,22,24.050081
2023-05-14,23,23.465923
2023-05-14,24,23.107387
2023-05-15,01,22.886116
2023-05-15,02,22.890853
2023-05-15,03,22.89537
2023-05-15,04,22.719471
2023-05-15,05,22.701252
2023-05-15,06,22.859182
2023-05-15,07,27.400337
2023-05-15,08,37.16358
2023-05-15,09,41.010329
2023-05-15,10,52.69152
2023-05-15,11,78.345879
2023-05-15,12,106.737823
2023-05-15,13,115.741021
2023-05-15,14,116.131291
2023-05-15,15,112.453095
2023-05-15,16,106.184883
2023-05-15,17,113.823635
2023-05-15,18,134.266919
2023-05-15,19,126.501626
2023-05-15,20,123.699149
2023-05-15,21,106.202336
2023-05-15,22,74.645207
2023-05-15,23,64.38984
2023-05-15,24,23.085885
2023-05-16,01,22.84384
2023-05-16,02,22.834871
2023-05-16,03,22.874662
2023-05-16,04,22.850993
2023-05-16,05,22.820258
2023-05-16,06,22.895292
2023-05-16,07,24.966153
2023-05-16,08,35.25051
2023-05-16,09,47.053914
2023-05-16,10,57.221034
2023-05-16,11,61.925706
2023-05-16,12,65.338334
2023-05-16,13,66.327961
2023-05-16,14,65.770854
2023-05-16,15,63.802145
2023-05-16,16,57.887469
2023-05-16,17,48.318559
2023-05-16,18,37.905224
2023-05-16,19,29.333203
2023-05-16,20,25.872628
2023-05-16,21,25.062716
2023-05-16,22,24.046342
2023-05-16,23,23.358418
2023-05-16,24,23.012811
2023-05-17,01,22.822644
2023-05-17,02,22.79496
2023-05-17,03,22.861145
2023-05-17,04,22.849317
2023-05-17,05,22.844036
2023-05-17,06,22.923904
2023-05-17,07,27.140689
2023-05-17,08,35.658565
2023-05-17,09,56.081905
2023-05-17,10,88.097847
2023-05-17,11,111.629612
2023-05-17,12,115.903648
2023-05-17,13,117.297801
2023-05-17,14,115.367871
2023-05-17,15,113.293144
2023-05-17,16,111.39777
2023-05-17,17,140.886741
2023-05-17,18,131.548487
2023-05-17,19,126.185265
2023-05-17,20,124.184346
2023-05-17,21,124.337867
2023-05-17,22,103.73264
2023-05-17,23,23.268519
2023-05-17,24,22.87608
2023-05-18,01,22.665331
2023-05-18,02,22.677861
2023-05-18,03,22.724712
2023-05-18,04,22.726542
2023-05-18,05,22.682672
2023-05-18,06,22.756451
2023-05-18,07,22.86523
2023-05-18,08,31.58848
2023-05-18,09,62.722342
2023-05-18,10,108.678838
2023-05-18,11,128.942083
2023-05-18,12,131.839424
2023-05-18,13,123.906179
2023-05-18,14,122.70803
2023-05-18,15,42.778492
2023-05-18,16,30.263056
2023-05-18,17,28.54291
2023-05-18,18,28.765069
2023-05-18,19,25.226306
2023-05-18,20,23.369668
2023-05-18,21,22.653199
2023-05-18,22,22.378075
2023-05-18,23,22.005281
2023-05-18,24,21.869598
2023-05-19,01,21.781545
2023-05-19,02,21.419784
2023-05-19,03,21.439206
2023-05-19,04,21.483519
2023-05-19,05,21.480704
2023-05-19,06,21.559901
2023-05-19,07,25.381922
2023-05-19,08,34.661691
2023-05-19,09,47.278056
2023-05-19,10,58.191324
2023-05-19,11,58.59259
2023-05-19,12,61.445875
2023-05-19,13,74.557999
2023-05-19,14,96.790181
2023-05-19,15,94.277644
2023-05-19,16,90.889533
2023-05-19,17,87.094342
2023-05-19,18,83.41127
2023-05-19,19,78.838066
2023-05-19,20,75.904946
2023-05-19,21,75.100607
2023-05-19,22,75.233475
2023-05-19,23,74.768902
2023-05-19,24,74.605038
2023-05-20,01,74.714341
2023-05-20,02,64.208366
2023-05-20,03,22.166948
2023-05-20,04,22.1746
2023-05-20,05,22.1445
2023-05-20,06,22.348105
2023-05-20,07,25.819718
2023-05-20,08,31.714355
2023-05-20,09,44.314871
2023-05-20,10,56.473731
2023-05-20,11,59.051046
2023-05-20,12,61.764186
2023-05-20,13,61.966783
2023-05-20,14,61.695125
2023-05-20,15,58.26435
2023-05-20,16,54.429538
2023-05-20,17,42.131522
2023-05-20,18,37.596651
2023-05-20,19,29.637028
2023-05-20,20,25.541526
2023-05-20,21,24.600897
2023-05-20,22,23.550614
2023-05-20,23,22.850756
2023-05-20,24,22.489978
2023-05-21,01,22.326717
2023-05-21,02,22.312623
2023-05-21,03,22.344911
2023-05-21,04,22.344809
2023-05-21,05,22.350716
2023-05-21,06,22.374711
2023-05-21,07,23.289377
2023-05-21,08,25.499558
2023-05-21,09,29.641614
2023-05-21,10,37.815478
2023-05-21,11,50.903791
2023-05-21,12,63.967986
2023-05-21,13,60.986719
2023-05-21,14,65.490887
2023-05-21,15,63.77363
2023-05-21,16,58.061059
2023-05-21,17,47.066951
2023-05-21,18,36.190306
2023-05-21,19,29.279546
2023-05-21,20,25.458718
2023-05-21,21,24.573137
2023-05-21,22,23.393835
2023-05-21,23,22.832569
2023-05-21,24,22.525177
2023-05-22,01,22.313249
2023-05-22,02,22.332625
2023-05-22,03,22.307394
2023-05-22,04,22.336358
2023-05-22,05,22.293267
2023-05-22,06,22.387287
2023-05-22,07,23.95053
2023-05-22,08,35.469318
2023-05-22,09,60.153362
2023-05-22,10,80.066822
2023-05-22,11,84.151924
2023-05-22,12,85.067232
2023-05-22,13,90.398491
2023-05-22,14,123.56983
2023-05-22,15,136.312813
2023-05-22,16,138.103531
2023-05-22,17,142.428668
2023-05-22,18,138.854539
2023-05-22,19,96.926705
2023-05-22,20,77.441332
2023-05-22,21,76.477632
2023-05-22,22,76.505735
2023-05-22,23,76.42327
2023-05-22,24,64.502749
2023-05-23,01,22.724726
2023-05-23,02,22.688423
2023-05-23,03,22.667437
2023-05-23,04,22.643279
2023-05-23,05,22.656879
2023-05-23,06,22.926231
2023-05-23,07,26.589498
2023-05-23,08,35.771642
2023-05-23,09,47.910875
2023-05-23,10,58.285561
2023-05-23,11,62.813441
2023-05-23,12,66.532942
2023-05-23,13,66.166597
2023-05-23,14,61.761053
2023-05-23,15,65.315187
2023-05-23,16,59.560925
2023-05-23,17,51.168048
2023-05-23,18,39.996692
2023-05-23,19,30.116965
2023-05-23,20,25.738428
2023-05-23,21,24.820991
2023-05-23,22,23.967633
2023-05-23,23,23.393015
2023-05-23,24,23.051778
2023-05-24,01,22.832801
2023-05-24,02,22.822193
2023-05-24,03,22.816433
2023-05-24,04,22.809883
2023-05-24,05,22.802486
2023-05-24,06,23.025946
2023-05-24,07,36.138736
2023-05-24,08,63.710544
2023-05-24,09,98.837981
2023-05-24,10,106.978286
2023-05-24,11,103.087921
2023-05-24,12,105.742339
2023-05-24,13,103.500642
2023-05-24,14,92.283518
2023-05-24,15,92.123407
2023-05-24,16,95.557909
2023-05-24,17,88.740465
2023-05-24,18,84.621424
2023-05-24,19,79.003366
2023-05-24,20,77.528258
2023-05-24,21,76.587117
2023-05-24,22,76.166121
2023-05-24,23,75.339602
2023-05-24,24,64.661995
2023-05-25,01,22.867206
2023-05-25,02,22.929075
2023-05-25,03,22.918516
2023-05-25,04,22.927647
2023-05-25,05,22.936104
2023-05-25,06,23.039413
2023-05-25,07,25.019706
2023-05-25,08,33.298377
2023-05-25,09,48.071589
2023-05-25,10,59.308941
2023-05-25,11,64.02418
2023-05-25,12,65.77273
2023-05-25,13,60.135894
2023-05-25,14,47.383242
2023-05-25,15,48.701456
2023-05-25,16,48.581972
2023-05-25,17,37.28022
2023-05-25,18,33.162169
2023-05-25,19,29.568319
2023-05-25,20,26.011603
2023-05-25,21,24.611491
2023-05-25,22,23.807768
2023-05-25,23,23.101799
2023-05-25,24,22.796233
2023-05-26,01,22.760445
2023-05-26,02,22.7711
2023-05-26,03,22.749111
2023-05-26,04,22.731004
2023-05-26,05,22.667648
2023-05-26,06,22.876852
2023-05-26,07,32.390632
2023-05-26,08,61.98926
2023-05-26,09,91.250473
2023-05-26,10,103.015965
2023-05-26,11,97.963047
2023-05-26,12,101.384103
2023-05-26,13,97.495169
2023-05-26,14,84.149515
2023-05-26,15,81.417837
2023-05-26,16,80.299216
2023-05-26,17,78.659984
2023-05-26,18,84.876093
2023-05-26,19,123.154782
2023-05-26,20,125.394899
2023-05-26,21,125.001686
2023-05-26,22,124.409116
2023-05-26,23,124.210692
2023-05-26,24,124.485451
2023-05-27,01,104.767732
2023-05-27,02,22.84125
2023-05-27,03,22.719298
2023-05-27,04,22.693586
2023-05-27,05,22.645567
2023-05-27,06,22.706952
2023-05-27,07,23.196516
2023-05-27,08,26.515697
2023-05-27,09,32.913481
2023-05-27,10,32.365508
2023-05-27,11,37.112861
2023-05-27,12,35.412198
2023-05-27,13,46.432588
2023-05-27,14,50.415686
2023-05-27,15,47.562457
2023-05-27,16,49.316795
2023-05-27,17,39.491081
2023-05-27,18,33.468371
2023-05-27,19,27.37189
2023-05-27,20,25.296581
2023-05-27,21,24.04035
2023-05-27,22,23.212454
2023-05-27,23,22.645368
2023-05-27,24,22.639287
2023-05-28,01,22.641094
2023-05-28,02,22.638118
2023-05-28,03,22.611681
2023-05-28,04,22.567314
2023-05-28,05,22.581052
2023-05-28,06,22.590742
2023-05-28,07,23.10181
2023-05-28,08,24.018437
2023-05-28,09,25.026356
2023-05-28,10,27.08412
2023-05-28,11,27.574961
2023-05-28,12,31.032466
2023-05-28,13,35.506698
2023-05-28,14,40.012207
2023-05-28,15,40.671993
2023-05-28,16,36.270548
2023-05-28,17,36.996006
2023-05-28,18,31.70368
2023-05-28,19,26.203078
2023-05-28,20,23.822036
2023-05-28,21,23.091156
2023-05-28,22,22.807156
2023-05-28,23,22.604764
2023-05-28,24,22.605139
2023-05-29,01,22.605001
2023-05-29,02,22.607396
2023-05-29,03,22.642285
2023-05-29,04,22.622603
2023-05-29,05,22.614026
2023-05-29,06,22.637733
2023-05-29,07,22.668274
2023-05-29,08,22.988861
2023-05-29,09,33.70843
2023-05-29,10,42.981829
2023-05-29,11,73.46655
2023-05-29,12,77.470426
2023-05-29,13,78.800569
2023-05-29,14,79.104027
2023-05-29,15,79.256139
2023-05-29,16,77.60036
2023-05-29,17,79.035743
2023-05-29,18,67.648854
2023-05-29,19,24.332722
2023-05-29,20,22.826118
2023-05-29,21,22.624568
2023-05-29,22,22.635739
2023-05-29,23,22.632278
2023-05-29,24,22.612177
2023-05-30,01,22.622244
2023-05-30,02,22.618676
2023-05-30,03,22.649645
2023-05-30,04,22.663096
2023-05-30,05,22.601173
2023-05-30,06,22.710283
2023-05-30,07,23.384419
2023-05-30,08,25.607485
2023-05-30,09,40.401094
2023-05-30,10,65.605327
2023-05-30,11,91.893742
2023-05-30,12,90.583757
2023-05-30,13,93.082371
2023-05-30,14,92.888405
2023-05-30,15,131.615098
2023-05-30,16,127.622378
2023-05-30,17,119.789561
2023-05-30,18,106.769935
2023-05-30,19,78.940621
2023-05-30,20,75.549058
2023-05-30,21,74.683862
2023-05-30,22,74.322802
2023-05-30,23,74.21954
2023-05-30,24,64.31911
2023-05-31,01,22.738538
2023-05-31,02,22.742669
2023-05-31,03,22.670409
2023-05-31,04,22.673663
2023-05-31,05,22.561944
2023-05-31,06,22.787696
2023-05-31,07,26.606842
2023-05-31,08,35.968371
2023-05-31,09,47.812
2023-05-31,10,53.295195
2023-05-31,11,59.446145
2023-05-31,12,64.021785
2023-05-31,13,65.434429
2023-05-31,14,70.167639
2023-05-31,15,88.794817
2023-05-31,16,123.739138
2023-05-31,17,139.757332
2023-05-31,18,129.220035
2023-05-31,19,54.748784
2023-05-31,20,26.024018
2023-05-31,21,25.117932
2023-05-31,22,24.034419
2023-05-31,23,23.321392
2023-05-31,24,22.94023
2023-06-01,01,22.74547
2023-06-01,02,22.762922
2023-06-01,03,22.750314
2023-06-01,04,22.711051
2023-06-01,05,22.683118
2023-06-01,06,22.778611
